Date,Day,Meal Type,Food Item,Wasted (kg),Consumed (kg),Prepared (kg),Number of Students,Season,Holiday or Weekday,Food Category,Meal Cost per Student,Total Cost,Nutritional Value (Calories),Protein_Content_g,Carbohydrates_g,Fat_Content_g,Average_Rating,Leftovers_%,1kg Cost (Min),1kg Cost (Max),Consumption Ratio
2023-07-16,Tuesday,Snacks,Steamed groundnut,2.31,38.82,41.13,169,Summer,Weekday,Snack,21.13,3570.97,115,8.86,69.27,14.13,2.4,15.05,156,198,0.44
2023-07-16,Tuesday,Dinner,Chappatti,2.66,27.5,30.16,386,Summer,Weekday,Main Dish,43.52,16798.72,252,17.18,46.13,18.1,1.8,5.02,156,198,0.6
2023-07-16,Tuesday,Dinner,veg kuruma,5.11,33.41,38.53,386,Summer,Weekday,Side Dish,23.81,9190.66,469,15.75,24.34,2.59,2.3,20.49,156,198,0.95
2023-07-16,Tuesday,Dinner,curd rice,2.94,40.92,43.86,386,Summer,Weekday,Main Dish,44.24,17076.64,276,19.92,67.17,16.62,3.4,22.7,156,198,0.94
2023-07-16,Tuesday,Dinner,banana,5.01,45.63,50.64,386,Summer,Weekday,Beverage,24.94,9626.84,546,29.99,42.62,12.11,2.5,2.15,156,198,0.9
2023-07-15,Monday,Breakfast,Upma(wheat),7.09,42.97,50.06,447,Summer,Weekday,Main Dish,27.01,12073.47,431,18.92,31.98,8.1,3.0,2.27,156,198,0.57
2023-07-15,Monday,Lunch,Kaarakolambu,4.98,36.59,41.57,67,Summer,Weekday,Snack,14.9,998.3,427,9.38,33.96,16.99,1.9,24.49,120,150,0.88
2023-07-15,Monday,Lunch,Rice,1.69,18.71,20.4,67,Summer,Weekday,Beverage,35.78,2397.26,185,24.9,44.84,10.7,2.2,19.25,40,60,0.52
2023-07-15,Monday,Breakfast,Coffee,3.79,30.15,33.93,447,Summer,Weekday,Beverage,32.45,14505.15,538,26.13,34.54,17.27,2.1,17.96,400,500,0.74
2023-07-15,Monday,Breakfast,Venpongal,4.51,45.11,49.62,447,Summer,Weekday,Beverage,10.98,4908.06,259,14.36,53.17,13.91,4.8,6.43,100,120,0.24
2023-07-15,Monday,Breakfast,Sweet Pongal,6.91,44.26,51.18,447,Summer,Weekday,Side Dish,17.88,7992.36,495,7.18,21.72,10.01,4.3,12.17,120,150,0.76
2023-07-15,Monday,Breakfast,Vadai,2.98,36.0,38.98,447,Summer,Weekday,Side Dish,28.35,12672.45,240,14.18,77.34,11.29,2.6,20.13,100,120,0.34
2023-07-15,Monday,Breakfast,Chutney Sambar,6.21,38.3,44.51,447,Summer,Weekday,Beverage,41.27,18447.69,275,24.94,35.19,7.85,4.2,29.96,156,198,0.6
2023-07-15,Monday,Lunch,Rasam,3.66,33.99,37.66,67,Summer,Weekday,Beverage,29.39,1969.13,350,10.46,62.72,19.59,1.3,13.18,80,100,0.58
2023-07-15,Monday,Lunch,dhal,5.05,43.65,48.7,67,Summer,Weekday,Side Dish,45.48,3047.16,140,21.82,49.48,3.89,1.6,8.66,156,198,0.96
2023-07-15,Monday,Lunch,carrot beans poriyal,1.65,37.89,39.54,67,Summer,Weekday,Side Dish,40.22,2694.74,277,10.51,72.35,4.54,1.7,29.44,156,198,0.88
2023-07-15,Monday,Dinner,banana,2.44,40.56,43.0,343,Summer,Weekday,Main Dish,39.11,13414.73,576,8.8,71.53,18.46,1.6,15.07,156,198,0.78
2023-07-15,Monday,Lunch,Thick curd,8.29,44.59,52.88,67,Summer,Weekday,Side Dish,20.86,1397.62,533,11.24,25.34,11.18,4.7,10.45,156,198,0.58
2023-07-15,Monday,Lunch,Ghee,3.05,38.27,41.32,67,Summer,Weekday,Beverage,21.32,1428.44,548,11.58,61.64,11.42,3.3,15.59,500,600,0.66
2023-07-15,Monday,Snacks,Tea,5.54,31.46,37.0,479,Summer,Weekday,Side Dish,30.81,14757.99,320,5.02,29.98,5.87,4.4,28.1,200,250,0.9
2023-07-15,Monday,Snacks,Cake,1.81,27.07,28.88,479,Summer,Weekday,Side Dish,20.9,10011.1,561,26.77,67.18,14.94,1.7,22.05,300,500,0.93
2023-07-15,Monday,Dinner,Dosai,3.68,24.12,27.8,343,Summer,Weekday,Side Dish,49.37,16933.91,591,24.81,35.0,3.53,4.6,17.31,100,120,0.87
2023-07-15,Monday,Dinner,Sambar,6.15,49.04,55.18,343,Summer,Weekday,Main Dish,49.4,16944.2,548,20.68,45.02,12.32,3.0,4.88,120,150,0.61
2023-07-15,Monday,Dinner,Groundnut chutney,3.02,24.23,27.26,343,Summer,Weekday,Side Dish,16.95,5813.85,281,23.76,41.03,12.27,1.3,4.48,156,198,1.0
2023-07-15,Monday,Lunch,Appalam,2.72,37.21,39.93,67,Summer,Weekday,Beverage,45.99,3081.33,328,26.85,54.8,12.58,4.6,8.88,150,200,0.41
2023-07-14,Sunday,Breakfast,Onion,2.24,24.25,26.49,154,Summer,Holiday,Main Dish,34.71,5345.34,543,18.82,63.45,4.09,1.7,1.81,40,60,0.6
2023-07-14,Sunday,Lunch,Salna,3.19,46.84,50.03,214,Summer,Holiday,Snack,42.21,9032.94,393,8.53,74.5,7.75,2.3,5.95,120,150,0.61
2023-07-14,Sunday,Lunch,Kushka,6.46,42.42,48.89,214,Summer,Holiday,Main Dish,10.89,2330.46,319,21.54,34.14,19.44,4.6,23.55,150,200,0.92
2023-07-14,Sunday,Breakfast,Moor milagai,1.57,38.97,40.54,154,Summer,Holiday,Snack,40.78,6280.12,213,14.3,74.48,7.25,2.0,3.23,156,198,0.42
2023-07-14,Sunday,Lunch,Raitha,0.81,33.18,34.0,214,Summer,Holiday,Snack,47.99,10269.86,489,9.63,78.58,14.74,2.6,27.32,80,100,0.94
2023-07-14,Sunday,Breakfast,Milk,5.52,43.51,49.03,154,Summer,Holiday,Side Dish,33.74,5195.96,318,10.75,35.52,12.97,3.6,21.02,50,60,0.83
2023-07-14,Sunday,Breakfast,Ragi Koozh,1.49,37.93,39.42,154,Summer,Holiday,Snack,42.16,6492.64,418,21.12,79.87,16.35,1.4,23.87,80,100,0.9
2023-07-14,Sunday,Breakfast,Butter,2.24,31.7,33.94,154,Summer,Holiday,Main Dish,30.22,4653.88,223,19.48,69.24,14.87,1.9,17.46,400,500,0.94
2023-07-14,Sunday,Breakfast,Bread,3.44,39.3,42.75,154,Summer,Holiday,Snack,46.84,7213.36,269,19.19,74.67,18.79,4.1,24.67,60,80,0.88
2023-07-14,Sunday,Lunch,Vadagam,3.09,27.52,30.62,214,Summer,Holiday,Beverage,42.81,9161.34,578,19.27,38.57,3.68,3.3,0.87,200,250,0.56
2023-07-14,Sunday,Breakfast,Jam,6.35,45.95,52.31,154,Summer,Holiday,Main Dish,47.87,7371.98,115,17.24,27.68,18.71,2.2,28.89,200,250,0.32
2023-07-14,Sunday,Lunch,Rice,6.52,45.73,52.26,214,Summer,Holiday,Main Dish,41.02,8778.28,273,11.97,36.88,15.21,1.3,26.72,40,60,0.69
2023-07-14,Sunday,Dinner,White sevai,4.61,49.82,54.43,267,Summer,Holiday,Beverage,16.78,4480.26,210,28.18,48.67,16.21,2.5,18.71,156,198,0.94
2023-07-14,Sunday,Dinner,Coconut milk,3.14,48.57,51.72,267,Summer,Holiday,Side Dish,19.37,5171.79,226,19.28,62.34,17.37,4.0,0.31,156,198,0.39
2023-07-14,Sunday,Lunch,Rasam,2.54,49.58,52.12,214,Summer,Holiday,Side Dish,32.27,6905.78,534,10.47,77.21,7.14,2.5,6.55,80,100,0.93
2023-07-14,Sunday,Dinner,Kadal curry,5.5,42.53,48.03,267,Summer,Holiday,Main Dish,17.81,4755.27,573,29.25,33.41,7.71,4.1,22.9,156,198,0.89
2023-07-14,Sunday,Dinner,Banana,1.96,16.73,18.69,267,Summer,Holiday,Side Dish,37.03,9887.01,261,8.58,31.45,16.45,4.2,9.79,40,60,0.63
2023-07-14,Sunday,Dinner,Tomato Sevai,5.05,44.04,49.09,267,Summer,Holiday,Beverage,18.19,4856.73,564,12.14,51.93,2.39,2.3,8.55,100,120,0.31
2023-07-14,Sunday,Snacks,Masala pori,1.91,21.59,23.5,95,Summer,Holiday,Beverage,21.5,2042.5,392,25.64,62.56,10.44,4.6,1.44,156,198,0.82
2023-07-14,Sunday,Snacks,Tea,5.48,26.29,31.77,95,Summer,Holiday,Snack,22.79,2165.05,108,9.57,23.21,7.36,2.6,23.41,200,250,0.88
2023-07-13,Saturday,Lunch,Beetroot Poriyal,3.68,37.4,41.08,246,Summer,Holiday,Beverage,15.63,3844.98,200,14.04,51.34,14.66,1.6,1.58,156,198,0.95
2023-07-13,Saturday,Breakfast,Chappathi,1.9,46.49,48.39,474,Summer,Holiday,Snack,46.94,22249.56,311,27.24,75.53,3.27,4.6,6.41,100,120,0.55
2023-07-13,Saturday,Breakfast,Kichadi,2.02,23.53,25.56,474,Summer,Holiday,Beverage,35.76,16950.24,377,14.29,69.74,10.48,1.8,6.92,100,120,0.89
2023-07-13,Saturday,Breakfast,Potato peas curry,4.33,25.34,29.68,474,Summer,Holiday,Main Dish,10.67,5057.58,566,9.88,26.54,11.87,4.4,18.01,156,198,0.93
2023-07-13,Saturday,Breakfast,Jam,6.54,39.97,46.51,474,Summer,Holiday,Beverage,11.64,5517.36,494,17.23,26.49,3.67,2.2,17.3,200,250,0.77
2023-07-13,Saturday,Breakfast,Coffee,4.3,38.32,42.63,474,Summer,Holiday,Side Dish,32.42,15367.08,442,23.54,45.67,8.79,4.8,8.68,400,500,0.9
2023-07-13,Saturday,Lunch,Rice,3.48,16.66,20.14,246,Summer,Holiday,Beverage,24.84,6110.64,206,17.31,25.92,7.71,2.1,6.23,40,60,0.61
2023-07-13,Saturday,Lunch,Dal,3.9,50.0,53.9,246,Summer,Holiday,Snack,33.78,8309.88,313,17.08,57.15,11.65,4.7,22.94,100,120,0.59
2023-07-13,Saturday,Lunch,Kollu thovaiyal,5.88,44.56,50.44,246,Summer,Holiday,Beverage,24.39,5999.94,345,25.96,28.62,13.9,4.9,28.06,156,198,0.45
2023-07-13,Saturday,Lunch,Rasam,6.52,46.42,52.94,246,Summer,Holiday,Snack,45.58,11212.68,435,15.17,39.0,16.63,1.3,19.26,80,100,0.73
2023-07-13,Saturday,Lunch,Appalam,4.43,31.76,36.2,246,Summer,Holiday,Beverage,40.2,9889.2,413,26.49,20.43,4.46,4.9,4.0,150,200,0.84
2023-07-13,Saturday,Lunch,Thick curd,4.03,43.3,47.33,246,Summer,Holiday,Main Dish,15.1,3714.6,430,13.21,60.63,14.21,1.9,24.13,156,198,0.71
2023-07-13,Saturday,Snacks,Tea,4.33,35.32,39.65,294,Summer,Holiday,Side Dish,48.04,14123.76,416,16.35,49.04,18.0,2.8,23.74,200,250,0.27
2023-07-13,Saturday,Snacks,Bajji,2.38,27.52,29.9,294,Summer,Holiday,Beverage,34.47,10134.18,388,24.06,78.7,10.09,5.0,21.59,150,200,0.9
2023-07-13,Saturday,Dinner,Idli,2.59,30.21,32.8,467,Summer,Holiday,Snack,45.82,21397.94,251,8.15,72.45,18.09,3.0,26.62,80,100,0.67
2023-07-13,Saturday,Dinner,Coconut chutney,4.74,31.33,36.07,467,Summer,Holiday,Beverage,24.57,11474.19,367,9.91,41.54,17.58,3.2,6.52,156,198,0.83
2023-07-13,Saturday,Dinner,Sambar,5.18,31.9,37.08,467,Summer,Holiday,Snack,11.7,5463.9,401,28.79,22.73,9.89,3.8,3.22,120,150,0.94
2023-07-13,Saturday,Dinner,Banana,1.65,38.02,39.68,467,Summer,Holiday,Main Dish,17.5,8172.5,205,9.39,70.74,8.86,4.9,18.46,40,60,0.73
2023-07-12,Friday,Lunch,Appalam,4.36,24.52,28.88,66,Summer,Weekday,Beverage,12.41,819.06,129,23.13,25.32,8.39,3.9,17.69,150,200,0.46
2023-07-12,Friday,Breakfast,Semiya,2.12,16.99,19.11,130,Summer,Weekday,Side Dish,43.59,5666.7,269,7.06,48.26,4.98,3.4,20.02,80,100,0.85
2023-07-12,Friday,Breakfast,Sambar,4.39,40.66,45.05,130,Summer,Weekday,Side Dish,32.88,4274.4,254,16.49,43.88,13.69,2.3,26.91,120,150,0.96
2023-07-12,Friday,Breakfast,Coconut chutney,5.05,32.98,38.03,130,Summer,Weekday,Snack,47.77,6210.1,465,12.66,38.61,6.4,1.9,16.62,156,198,0.92
2023-07-12,Friday,Breakfast,Coffee,2.68,25.37,28.06,130,Summer,Weekday,Snack,14.9,1937.0,259,25.56,47.08,18.26,2.1,20.72,400,500,0.89
2023-07-12,Friday,Lunch,Rice,3.15,19.26,22.41,66,Summer,Weekday,Main Dish,16.64,1098.24,356,6.42,43.05,3.79,1.2,18.58,40,60,0.43
2023-07-12,Friday,Lunch,Mullangi sambar,3.79,23.11,26.9,66,Summer,Weekday,Snack,19.86,1310.76,536,15.47,45.94,13.81,2.9,24.94,156,198,0.64
2023-07-12,Friday,Lunch,vazhathandu,2.07,24.01,26.08,66,Summer,Weekday,Beverage,30.91,2040.06,343,16.46,78.76,16.24,1.2,25.08,156,198,0.96
2023-07-12,Friday,Breakfast,Kambu Dosai,6.9,39.66,46.56,130,Summer,Weekday,Main Dish,20.2,2626.0,295,17.2,22.52,18.87,5.0,27.72,100,120,0.4
2023-07-12,Friday,Lunch,Rasam,1.92,33.37,35.29,66,Summer,Weekday,Main Dish,17.57,1159.62,143,19.36,75.33,19.17,2.5,18.98,80,100,0.97
2023-07-12,Friday,Dinner,curd rice,2.1,26.49,28.59,316,Summer,Weekday,Main Dish,31.89,10077.24,322,18.45,45.83,7.06,3.0,3.13,156,198,0.89
2023-07-12,Friday,Dinner,banana,3.1,32.52,35.62,316,Summer,Weekday,Beverage,21.56,6812.96,479,29.74,42.48,19.41,3.9,2.54,156,198,0.88
2023-07-12,Friday,Dinner,kurma,3.98,38.85,42.83,316,Summer,Weekday,Snack,33.67,10639.72,135,26.0,44.57,18.02,4.1,25.74,156,198,0.95
2023-07-12,Friday,Lunch,Ghee,4.04,41.01,45.05,66,Summer,Weekday,Main Dish,36.96,2439.36,365,21.68,48.81,17.31,1.8,27.66,500,600,0.71
2023-07-12,Friday,Dinner,Mushroom biriyani,5.52,48.06,53.57,316,Summer,Weekday,Beverage,21.1,6667.6,165,12.85,41.63,7.34,3.8,0.23,156,198,0.82
2023-07-12,Friday,Snacks,Masal vadai,3.38,47.56,50.94,92,Summer,Weekday,Beverage,47.5,4370.0,513,26.56,69.81,2.14,4.9,19.93,156,198,0.9
2023-07-12,Friday,Snacks,Badam milk,4.76,50.56,55.32,92,Summer,Weekday,Beverage,27.92,2568.64,362,24.43,57.42,7.3,3.2,27.9,156,198,0.52
2023-07-11,Thursday,Lunch,Appalam,1.71,21.35,23.06,415,Summer,Weekday,Main Dish,31.07,12894.05,263,12.56,55.27,16.89,3.8,3.58,150,200,0.6
2023-07-11,Thursday,Breakfast,kadalai curry,0.98,34.03,35.01,165,Summer,Weekday,Main Dish,27.67,4565.55,488,10.26,79.05,4.93,3.5,26.03,156,198,0.86
2023-07-11,Thursday,Breakfast,coconut milk,3.29,13.31,16.6,165,Summer,Weekday,Snack,27.33,4509.45,230,25.23,21.19,5.64,4.4,15.78,156,198,0.77
2023-07-11,Thursday,Breakfast,Wheat Upma,3.24,29.15,32.39,165,Summer,Weekday,Beverage,12.62,2082.3,514,8.67,61.94,18.01,3.1,14.12,80,100,0.98
2023-07-11,Thursday,Breakfast,Coffee,3.69,21.35,25.04,165,Summer,Weekday,Main Dish,25.39,4189.35,521,13.57,35.17,18.41,1.9,21.56,400,500,0.98
2023-07-11,Thursday,Lunch,Rice,3.68,20.34,24.01,415,Summer,Weekday,Side Dish,38.72,16068.8,464,26.62,22.43,12.94,1.1,6.41,40,60,0.96
2023-07-11,Thursday,Lunch,Morokkolambu,5.28,41.29,46.58,415,Summer,Weekday,Snack,18.48,7669.2,487,8.87,44.17,15.79,3.6,23.68,120,150,0.31
2023-07-11,Thursday,Lunch,Pachapayir kolambu,1.85,36.62,38.47,415,Summer,Weekday,Side Dish,21.48,8914.2,171,7.07,76.11,15.32,3.0,12.88,156,198,0.34
2023-07-11,Thursday,Lunch,Potato Fry,5.97,36.37,42.34,415,Summer,Weekday,Main Dish,23.23,9640.45,295,17.11,20.71,13.91,4.1,3.82,100,120,0.93
2023-07-11,Thursday,Breakfast,"Sevai(white,red)",3.93,38.37,42.3,165,Summer,Weekday,Main Dish,24.16,3986.4,510,6.56,67.24,10.48,4.9,12.61,156,198,0.95
2023-07-11,Thursday,Lunch,Rasam,3.96,30.33,34.3,415,Summer,Weekday,Snack,37.5,15562.5,317,19.09,50.08,14.34,5.0,4.95,80,100,0.97
2023-07-11,Thursday,Snacks,Chukku paal,6.33,35.28,41.61,159,Summer,Weekday,Main Dish,45.8,7282.2,514,8.43,25.04,6.27,2.7,29.73,156,198,0.98
2023-07-11,Thursday,Snacks,Sundal,3.55,31.7,35.25,159,Summer,Weekday,Side Dish,12.36,1965.24,573,19.52,60.89,15.39,2.1,10.71,100,120,0.7
2023-07-11,Thursday,Dinner,Wheat Parotta,3.3,48.67,51.97,194,Summer,Weekday,Snack,28.08,5447.52,449,17.64,60.81,10.52,2.9,8.76,100,120,0.94
2023-07-11,Thursday,Dinner,Salna,3.66,41.61,45.28,194,Summer,Weekday,Side Dish,46.3,8982.2,407,8.6,60.14,7.31,4.5,6.56,120,150,0.89
2023-07-11,Thursday,Dinner,Curd rice,3.77,49.99,53.76,194,Summer,Weekday,Side Dish,46.45,9011.3,542,20.6,76.54,16.44,1.2,24.71,156,198,0.35
2023-07-11,Thursday,Dinner,Banana,1.94,39.53,41.47,194,Summer,Weekday,Snack,49.95,9690.3,526,11.84,69.39,14.54,4.9,6.28,40,60,0.95
2023-07-11,Thursday,Lunch,Thick curd,2.99,44.24,47.23,415,Summer,Weekday,Side Dish,22.03,9142.45,502,25.1,72.4,11.61,3.0,26.72,156,198,0.36
2023-07-10,Wednesday,Breakfast,Coffee,3.53,38.58,42.11,86,Summer,Weekday,Main Dish,32.57,2801.02,336,8.68,48.43,2.64,2.1,3.2,400,500,0.46
2023-07-10,Wednesday,Lunch,Cabbage poriyal,4.52,47.18,51.7,428,Summer,Weekday,Side Dish,43.0,18404.0,489,29.19,66.39,5.36,2.8,21.4,156,198,0.9
2023-07-10,Wednesday,Lunch,Sambar,4.25,44.8,49.05,428,Summer,Weekday,Main Dish,44.37,18990.36,220,23.98,54.84,10.63,1.7,6.37,120,150,0.9
2023-07-10,Wednesday,Lunch,Rice,1.68,23.55,25.23,428,Summer,Weekday,Snack,13.55,5799.4,277,29.33,67.97,8.57,4.6,24.65,40,60,0.59
2023-07-10,Wednesday,Breakfast,Idly,6.7,43.38,50.07,86,Summer,Weekday,Snack,29.52,2538.72,379,16.73,35.71,6.66,3.7,20.3,156,198,0.9
2023-07-10,Wednesday,Breakfast,Sambar,2.06,39.95,42.01,86,Summer,Weekday,Main Dish,40.17,3454.62,174,9.19,71.63,15.13,2.9,12.14,120,150,0.93
2023-07-10,Wednesday,Breakfast,Kesar(Milk),4.93,31.13,36.05,86,Summer,Weekday,Beverage,45.3,3895.8,485,7.52,39.84,11.27,1.5,29.75,156,198,0.81
2023-07-10,Wednesday,Breakfast,Pudina chutney,3.54,24.65,28.18,86,Summer,Weekday,Side Dish,29.38,2526.68,129,11.71,50.76,17.76,4.0,14.45,156,198,0.86
2023-07-10,Wednesday,Lunch,Rasam,3.95,32.35,36.3,428,Summer,Weekday,Main Dish,18.87,8076.36,240,15.99,39.96,4.16,3.4,5.37,80,100,0.97
2023-07-10,Wednesday,Lunch,Appalam,1.55,22.34,23.9,428,Summer,Weekday,Beverage,31.16,13336.48,500,11.96,69.88,17.67,3.1,0.51,150,200,0.88
2023-07-10,Wednesday,Lunch,Thick curd,5.22,32.92,38.14,428,Summer,Weekday,Side Dish,35.83,15335.24,313,24.96,36.47,18.91,4.3,4.79,156,198,0.79
2023-07-10,Wednesday,Snacks,puffs/Samosa,3.07,21.85,24.92,432,Summer,Weekday,Beverage,15.61,6743.52,407,12.48,32.84,8.28,2.5,3.2,156,198,0.8
2023-07-10,Wednesday,Dinner,Wheat Dosai,3.88,30.38,34.26,206,Summer,Weekday,Main Dish,24.26,4997.56,414,10.81,48.53,19.25,4.2,5.93,100,120,0.97
2023-07-10,Wednesday,Dinner,Tomato thokku,7.19,45.66,52.86,206,Summer,Weekday,Beverage,21.46,4420.76,284,8.24,39.09,3.5,3.1,22.94,156,198,0.33
2023-07-10,Wednesday,Dinner,Daal sambar,4.95,33.67,38.62,206,Summer,Weekday,Main Dish,27.0,5562.0,189,11.41,36.0,13.59,2.6,23.1,156,198,0.92
2023-07-10,Wednesday,Dinner,coconut chutney,2.24,45.03,47.27,206,Summer,Weekday,Beverage,27.33,5629.98,161,13.88,78.02,19.5,1.1,24.52,156,198,0.64
2023-07-10,Wednesday,Dinner,banana,5.71,37.87,43.58,206,Summer,Weekday,Side Dish,14.24,2933.44,490,21.85,29.6,19.61,4.0,25.23,156,198,0.95
2023-07-10,Wednesday,Snacks,Tea,3.18,39.52,42.7,432,Summer,Weekday,Side Dish,33.01,14260.32,390,13.16,52.77,3.42,1.9,11.31,200,250,0.33
2023-07-09,Tuesday,Breakfast,Tomato sauce,3.22,36.58,39.8,193,Summer,Weekday,Snack,35.07,6768.51,110,16.63,67.04,15.09,1.6,16.69,156,198,0.95
2023-07-09,Tuesday,Lunch,Tomato Rice,4.04,36.3,40.34,464,Summer,Weekday,Snack,48.76,22624.64,285,6.56,38.9,18.65,3.2,26.71,100,120,0.28
2023-07-09,Tuesday,Breakfast,Coffee,4.01,43.84,47.86,193,Summer,Weekday,Main Dish,37.8,7295.4,133,26.18,57.35,9.65,2.8,13.66,400,500,0.96
2023-07-09,Tuesday,Breakfast,Maggie (without vegetables),2.95,25.34,28.29,193,Summer,Weekday,Snack,34.28,6616.04,519,5.75,39.87,16.81,4.9,9.34,60,80,0.47
2023-07-09,Tuesday,Lunch,Chutney,5.6,32.6,38.2,464,Summer,Weekday,Beverage,23.85,11066.4,306,6.68,25.47,6.81,2.5,27.7,156,198,0.92
2023-07-09,Tuesday,Breakfast,Ragi Koozh,1.94,34.99,36.93,193,Summer,Weekday,Side Dish,34.28,6616.04,339,29.33,74.38,15.22,3.2,13.77,80,100,0.86
2023-07-09,Tuesday,Breakfast,coconut chutney,4.67,49.77,54.44,193,Summer,Weekday,Side Dish,29.74,5739.82,182,20.57,54.22,4.93,3.5,21.26,156,198,0.73
2023-07-09,Tuesday,Breakfast,Kichadi,6.21,44.57,50.78,193,Summer,Weekday,Beverage,16.81,3244.33,578,27.43,27.12,13.91,2.8,2.39,100,120,0.87
2023-07-09,Tuesday,Lunch,Lemon rice/Pulisahtam/Pudina rice/coconut rice,4.03,40.92,44.96,464,Summer,Weekday,Side Dish,43.59,20225.76,301,13.38,52.51,5.01,4.8,16.76,156,198,0.67
2023-07-09,Tuesday,Snacks,Steamed groundnut,6.96,38.33,45.29,86,Summer,Weekday,Side Dish,40.9,3517.4,368,7.13,21.11,4.95,1.6,15.9,156,198,0.57
2023-07-09,Tuesday,Lunch,Vadagam,4.93,45.09,50.02,464,Summer,Weekday,Side Dish,25.83,11985.12,402,29.38,60.74,3.14,4.9,15.32,200,250,0.61
2023-07-09,Tuesday,Lunch,Thick curd,2.13,42.24,44.37,464,Summer,Weekday,Beverage,45.07,20912.48,589,26.31,77.9,13.19,2.0,10.66,156,198,0.88
2023-07-09,Tuesday,Snacks,Ellakai tea,7.34,43.59,50.93,86,Summer,Weekday,Beverage,27.22,2340.92,573,28.45,35.62,7.67,1.8,15.66,156,198,0.97
2023-07-09,Tuesday,Dinner,Chappatti,4.19,30.75,34.95,499,Summer,Weekday,Side Dish,27.25,13597.75,180,14.64,52.74,2.72,2.8,20.62,156,198,0.89
2023-07-09,Tuesday,Dinner,veg kuruma,4.4,46.52,50.92,499,Summer,Weekday,Beverage,43.86,21886.14,156,6.78,62.41,5.0,1.1,6.73,156,198,0.28
2023-07-09,Tuesday,Dinner,curd rice,3.73,42.72,46.45,499,Summer,Weekday,Main Dish,23.97,11961.03,419,10.27,67.42,10.16,2.8,19.77,156,198,0.9
2023-07-09,Tuesday,Dinner,banana,7.56,43.1,50.66,499,Summer,Weekday,Main Dish,21.64,10798.36,477,10.73,31.62,6.45,5.0,23.36,156,198,0.29
2023-07-09,Tuesday,Lunch,Rice,3.84,40.55,44.38,464,Summer,Weekday,Side Dish,39.03,18109.92,275,25.42,63.51,16.32,3.2,8.78,40,60,0.98
2023-07-08,Monday,Breakfast,Upma(wheat),2.08,42.5,44.58,298,Summer,Weekday,Side Dish,23.65,7047.7,176,6.3,75.76,8.4,3.6,27.81,156,198,0.81
2023-07-08,Monday,Lunch,Kaarakolambu,3.8,29.15,32.94,430,Summer,Weekday,Beverage,14.67,6308.1,238,7.11,32.09,8.53,2.8,19.8,120,150,0.94
2023-07-08,Monday,Lunch,Rice,4.23,45.77,49.99,430,Summer,Weekday,Side Dish,33.24,14293.2,290,15.58,65.76,19.4,1.4,28.11,40,60,0.66
2023-07-08,Monday,Breakfast,Coffee,2.17,20.11,22.29,298,Summer,Weekday,Main Dish,30.07,8960.86,261,5.79,63.05,14.28,3.5,21.32,400,500,0.47
2023-07-08,Monday,Breakfast,Venpongal,6.79,47.26,54.06,298,Summer,Weekday,Main Dish,28.9,8612.2,143,28.03,38.07,17.53,3.5,15.79,100,120,0.26
2023-07-08,Monday,Breakfast,Sweet Pongal,5.27,31.41,36.68,298,Summer,Weekday,Beverage,44.13,13150.74,220,13.87,33.61,10.08,1.1,14.01,120,150,0.92
2023-07-08,Monday,Breakfast,Vadai,2.54,39.86,42.4,298,Summer,Weekday,Beverage,33.47,9974.06,195,19.82,73.32,4.83,2.7,9.2,100,120,0.76
2023-07-08,Monday,Breakfast,Chutney Sambar,7.01,46.1,53.11,298,Summer,Weekday,Side Dish,43.92,13088.16,485,19.58,21.11,7.14,3.9,7.71,156,198,0.23
2023-07-08,Monday,Lunch,Rasam,5.74,37.35,43.09,430,Summer,Weekday,Main Dish,20.68,8892.4,475,27.07,30.33,2.68,2.8,27.17,80,100,0.5
2023-07-08,Monday,Lunch,dhal,7.24,46.13,53.36,430,Summer,Weekday,Side Dish,42.79,18399.7,490,20.17,34.05,3.12,4.7,0.21,156,198,0.93
2023-07-08,Monday,Lunch,carrot beans poriyal,4.52,38.98,43.5,430,Summer,Weekday,Main Dish,31.16,13398.8,330,27.02,51.28,18.16,1.8,7.97,156,198,0.51
2023-07-08,Monday,Dinner,banana,1.78,18.0,19.79,318,Summer,Weekday,Side Dish,11.6,3688.8,158,29.93,78.56,19.24,3.8,19.27,156,198,0.99
2023-07-08,Monday,Lunch,Thick curd,2.93,22.32,25.25,430,Summer,Weekday,Main Dish,22.11,9507.3,401,10.28,39.29,13.96,4.2,29.45,156,198,0.96
2023-07-08,Monday,Lunch,Ghee,7.02,47.11,54.13,430,Summer,Weekday,Main Dish,46.15,19844.5,448,26.57,29.58,18.95,4.3,4.68,500,600,0.94
2023-07-08,Monday,Snacks,Tea,6.4,50.29,56.69,410,Summer,Weekday,Side Dish,30.06,12324.6,465,27.15,32.31,5.59,4.0,8.9,200,250,0.56
2023-07-08,Monday,Snacks,Cake,1.09,22.28,23.37,410,Summer,Weekday,Beverage,37.38,15325.8,518,9.92,67.31,2.73,2.5,10.87,300,500,0.52
2023-07-08,Monday,Dinner,Dosai,2.97,19.35,22.32,318,Summer,Weekday,Snack,14.22,4521.96,552,23.44,30.03,10.79,1.3,9.8,100,120,0.5
2023-07-08,Monday,Dinner,Sambar,6.98,41.16,48.14,318,Summer,Weekday,Main Dish,43.97,13982.46,581,12.16,21.71,10.11,2.4,7.56,120,150,0.24
